"","nace_r2_code","geo_code","nace_r2_name","geo_name","year","COMP","EMP","EMPE","GO_CP","GO_PI","GO_PYP","GO_Q","H_EMP","H_EMPE","II_CP","II_PI","II_PYP","II_Q","VA_CP","VA_PI","VA_PYP","VA_Q"
"58375","TOT","BG","Total - all NACE activities","Bulgaria",2019,52371.3,3467.69,2646.24,240519.8,0,0,Inf,5712238,4390382,136621.2,0,0,Inf,103898.6,95.4292996702,98773.2,108874.947588497
"58376","TOT","EU27_2020","Total - all NACE activities","European Union - 27 countries (from 2020)",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58377","TOT","RO","Total - all NACE activities","Romania",2001,48680,10657.3,5786.3,228830.4,25.5254795195867,169591.3,896478.35929746,19742440,11318911,122329.2,30.1825610692464,92356.4,405297.614471303,106501.2,21.0885797630822,77234.9,505018.361579956
"58378","TOT","FR","Total - all NACE activities","France",2019,1243041.1,28662.3,25704.4,4351548.9,98.5264483302686,4309166.7,4416630.2284776,43118594,35846958,2200859.1,100.135855624639,2183343.8,2197873.16568198,2150689.8,96.9468407502057,2125822.9,2218421.74882366
"58379","TOT","EE","Total - all NACE activities","Estonia",2010,6863.6,569.66,520.62,29429.3,81.6333087951154,28396.4,36050.602914874,1068183,971764,16584.9,90.5639472518738,15712.2,18312.9164565614,12844.2,71.4465448989302,12684.2,17977.3563832508
"58380","TOT","EU20","Total - all NACE activities","AT, BE, CZ, DE, DK, EE, ES, FI, FR, HU, IT, LT, LU, LV, NL, RO, SE, SI, SK and UK",2020,10729852.2518127,205280.67,176939.358,39463119.7673937,100,24159423.9329358,39463119.7673937,301390750.6,251509600.3,20169167.3161485,100,12714723.6135524,20169167.3161485,19293954.2999504,100,18418178.8866174,19293954.2999504
"58381","TOT","LU","Total - all NACE activities","Luxembourg",2006,15842.2,319.26,299,94020.7,67.8220878825547,86362.5,138628.436450987,500338,467533,63336.5,67.7444011209724,57633.8,93493.3351715648,30683.9,68.7754421843105,28728.8,44614.6168246662
"58382","TOT","EU20","Total - all NACE activities","AT, BE, CZ, DE, DK, EE, ES, FI, FR, HU, IT, LT, LU, LV, NL, RO, SE, SI, SK and UK",1997,4087793.99160141,175913.196,147028.44,15367316.6838324,6.38366016409061,11455771.6490488,240728928.057241,294376223.9,232956428.6,7602019.70655213,4.63022028703501,5685556.30573819,164182678.907057,7765301.13257815,54.5787112960632,7671356.08879883,14227710.6735905
"58383","TOT","FR","Total - all NACE activities","France",2017,1202199,28046.8,25222.5,4081058.4,96.2901759881688,4042562.9,4238291.55790663,41847290,34865325,2051352.6,97.6713888007589,2020041.1,2100259.47740395,2029705.8,94.9360621403087,2022521.8,2137971.34012178
"58384","TOT","EU12","Total - all NACE activities","AT, BE, CZ, DE, DK, ES, FI, FR, IT, NL, SE and UK",2011,7098412.16047234,174449.879,149520.799,27736648.0567203,24.9160349512315,26273519.2325998,111320473.385953,276497903,225012231.4,14510025.5379017,21.6093869111543,13339570.0743283,67146863.5253687,13226624.6914133,76.7339354384863,12933949.7279076,17236995.099797
"58385","TOT","HU","Total - all NACE activities","Hungary",2007,11744388,4113.95,3746.41,52736322,71.6863090645112,50722727,73565402.7780145,7356138,6357400,30605599,77.4009969966702,29547426,39541608.2318896,22130723,64.6545478251939,21175301,34229182.237628
"58386","TOT","UK","Total - all NACE activities","United Kingdom",2000,531545,27483.297,24118.981,1877555,0,0,Inf,46697399,40196958,890040,0,0,Inf,987515,64.9301495267368,977210,1520888.22711453
"58387","TOT","CZ","Total - all NACE activities","Czechia",2005,1330849,4922.69,4180.33,7532771,82.0817586350377,7426680,9177155.95433714,8873944,7157863,4558326,86.9285430859267,4447544,5243762.10411603,2974445,75.4516487686228,2979136,3942186.88198759
"58388","TOT","EU15","Total - all NACE activities","European Union - 15 countries (1995-2004)",2005,5728204.06785751,176838.062,150352.864,22269699.3886826,17.0856804450095,21359384.9520705,130341308.093394,286427691.8,230294690.3,11385218.3017819,12.4264163571226,10650002.2650279,91621091.5084636,10884482.1440864,64.8482114312028,10709383.0915882,16784552.5788074
"58389","TOT","UK","Total - all NACE activities","United Kingdom",2021,1156152,32407.167,28063.452,3950159,Inf,0,0,52369939,45598517,1903524,Inf,0,0,2046636,105.046139727488,1948321,1948321
"58390","TOT","LV","Total - all NACE activities","Latvia",1998,2515.2,973.43,824.68,11338.2,37.9151267367361,10525.1,29904.1595686251,2070219,1746100,6191.4,35.2565832674145,5558.5,17560.9756425896,5146.8,41.677106021624,4966.7,12349.2259691199
"58391","TOT","PL","Total - all NACE activities","Poland",2005,366292,14057,10433.7,1969878,74.3331355347322,1944053,2650067.14142924,29225184,21476748,1096652,76.4280674286139,1088634,1434881.23787024,873226,71.790578447875,855419,1216351.80949827
"58392","TOT","AT","Total - all NACE activities","Austria",2000,103625.7,3755.35,3244.07,359525.8,72.8019558780663,352146.2,493840.853125098,6749594,5348596,170107,74.894999388108,165169.1,227127.31342516,189419.2,70.6404538376956,186976.8,268145.502625467
"58393","TOT","EU19","Total - all NACE activities","EU20 without the UK",1999,3763078.58436189,153547.05,127801.56,14348797.6030815,26.2284074529216,12547300.9702455,54707086.6915453,255413808.6,199994125.6,7252052.22291501,22.4736769023153,6307876.90207843,32269095.3262208,7096746.27954242,55.3845809802769,7023304.82352133,12813577.6310552
"58394","TOT","UK","Total - all NACE activities","United Kingdom",2019,1087539,32794.588,27700.653,3828365,0,0,Inf,54749025,46070527,1832656,0,0,Inf,1995708,94.6741153777456,1954389,2107976.39041803
"58395","TOT","EE","Total - all NACE activities","Estonia",2004,4267.1,604,551.02,20023.7,61.6155921917294,19464,32497.7806554098,1202591,1087051,11357.1,69.6344450037305,11165.3,16309.6008008559,8667.1,52.6150690813413,8298.6,16472.6572659269
"58396","TOT","DE","Total - all NACE activities","Germany",1997,1038590,38045,34130,3367293,78.2475597172811,3349369,4303384.04439254,57301714,48402778,1587323,80.35746993902,1569467,1975327.24861118,1779970,76.1551138931983,1779902,2337295.43428465
"58397","TOT","IE","Total - all NACE activities","Ireland",2020,106103.1,2277.11,1939.67,708760.3,100,0,708760.3,3688565,3103697,348701.2,100,0,348701.2,360059.2,100,369922.5,360059.2
"58398","TOT","EL","Total - all NACE activities","Greece",2021,70114,4865.8,3534.3,311808.9,105.757263820889,294834.5,294834.5,9515148,6530747,150793.5,111.175786226584,135635.2,135635.2,161015.3,101.140581471675,159199.5,159199.5
"58399","TOT","LV","Total - all NACE activities","Latvia",2017,12468.4,885.97,772.23,48718.3,92.3173076266896,47549.6,52772.6612186372,1671429,1448126,26128.7,94.7802859139336,25546.2,27567.6526484911,22589.9,89.6764527747996,22003.1,25190.4477719798
"58400","TOT","ES","Total - all NACE activities","Spain",2015,497019,18614.8,15772,1939466,0,1815657.8510154,Inf,31458248,25451894,951530,0,835684.851015401,Inf,987936,94.4705134424002,979973,1045761.22644063
"58401","TOT","AT","Total - all NACE activities","Austria",2019,192667.8,4549.88,4010.6,734589.2,98.8651524295627,725993.1,743021.359850089,7344462,6120618,381846.5,100.434326755824,378540.1,380195.210476539,352742.5,97.2153367035749,347453.3,362846.554834828
"58402","TOT","FI","Total - all NACE activities","Finland",2015,102572,2518,2214.8,381681,95.543403479851,381829,399484.408235983,4040500,3428000,200275,96.8065573555259,203918,206881.646730275,181406,94.1243044083664,177911,192730.242353722
"58403","TOT","US","Total - all NACE activities","United States",2011,8233900,143703141.330758,132099013.330759,28050400,93.6815113720293,NA,29942300.8757895,244934974.245537,226461508.688385,12450500,96.7976890369641,NA,12862393.8483134,14555400,91.0947375789548,NA,15978310.4785656
"58404","TOT","IE","Total - all NACE activities","Ireland",1995,23965.5,1482.04,1167.16,114086.7,0,0,Inf,2938906,2179601,64635.9,0,0,-Inf,49450.8,49.0931679557895,NA,100728.476199647
"58405","TOT","BE","Total - all NACE activities","Belgium",2013,203605.7,4559.2,3809.2,820416.1,93.7880718309603,815141.1,874755.268962863,7228728.1,5470646.7,469447.5,97.1662231853657,468648.7,483138.568743613,350968.6,89.6448061555776,346492.6,391510.244766326
"58406","TOT","AT","Total - all NACE activities","Austria",2017,175966.1,4420.15,3871.23,673999.5,95.7065616020727,662722.4,704235.413661965,7080960,5870999,347627.4,97.2781173967741,339224,357354.160732892,326371.6,94.0535933123072,323498.7,347005.987231424
"58407","TOT","LT","Total - all NACE activities","Lithuania",2002,5810.5,1396.74,1114.44,25530,0,23065.1238692247,Inf,2557915,2041803,12001.9,0,9571.32386922471,Inf,13528.1,58.167829509869,13493.8,23257.0135657284
"58408","TOT","EU27_2020","Total - all NACE activities","European Union - 27 countries (from 2020)",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58409","TOT","PL","Total - all NACE activities","Poland",1999,284839,14853.6,10758,1279056,59.3764559663146,1203155,2154146.75595598,31197575,22218077,683062,59.3467159403307,638440,1150968.48945572,595994,59.3011993881655,564715,1005028.57640168
"58410","TOT","BE","Total - all NACE activities","Belgium",2011,193170.8,4553.2,3818.3,809390.1,90.6619840243483,777476,892755.777088034,7240337,5507942.4,473279.9,93.7596574336552,446692.5,504779.894631009,336110.2,86.8836687271267,330783.8,386850.837360025
"58411","TOT","LU","Total - all NACE activities","Luxembourg",2017,27765.5,432.19,406.34,192238.5,93.359286493881,183902,205912.563409104,651778,612013,139226.8,93.5513579328835,132049,148823.922042784,53011.6,92.7348806430941,51852.9,57164.6824068541
"58412","TOT","LT","Total - all NACE activities","Lithuania",2000,5222.5,1400.25,1124.54,22462,0,0,Inf,2625578,2100574,10568.4,0,0,Inf,11894.4,58.1213023471086,11614.7,20464.7857492335
"58413","TOT","DK","Total - all NACE activities","Denmark",2008,950136.3,2948.86,2754.53,3271108.6,87.9178794353391,3125640.7,3720640.9219706,4216786,3866906,1716702.3,91.0904746155368,1643180.7,1884612.31236926,1554406.8,84.7293851533604,1482459.8,1834554.56119092
"58414","TOT","EU19","Total - all NACE activities","EU20 without the UK",2012,6449901.10337874,163757.11,139008.02,25925841.2453901,47.0316121709985,25120722.1608985,55124287.7899408,258932429.8,208148875.2,13762011.416924,44.9398640176936,13184423.0014131,30623171.0258527,12163827.9268753,78.2471539325639,11936299.286668,15545393.4303585
"58415","TOT","BE","Total - all NACE activities","Belgium",2009,180905.7,4464.1,3742.3,693471.3,84.2052205752203,700597.5,823549.057009504,6978550.2,5348112.1,383959.6,84.5592503022911,392960.2,454071.670015264,309511.7,83.9492279934069,307637.1,368689.155812497
"58416","TOT","EE","Total - all NACE activities","Estonia",1998,2394.8,602.31,552.24,10592.1,49.4362146628113,10026.9,21425.7909353403,1224041,1100385,6047.2,59.5218310973054,5756.6,10159.6336814876,4545,38.8156071818717,4270.7,11709.2075326924
"58417","TOT","SI","Total - all NACE activities","Slovenia",1998,7576.3,886.75,718.95,29166.9,0,0,Inf,1532457,1160984,15914.4,0,0,Inf,13252.5,54.582671999481,12357.1,24279.6834865945
"58418","TOT","BG","Total - all NACE activities","Bulgaria",2003,12684.9,3317.43,2365.02,74507.5,0,70226.1316613701,Inf,5442215,4004837,42534.2,0,38653.6316613701,Inf,31973.2,47.6250902151372,31572.5,67135.2009110475
"58419","TOT","EU12","Total - all NACE activities","AT, BE, CZ, DE, DK, ES, FI, FR, IT, NL, SE and UK",2020,10041434.5179789,185354.63,160194.198,36323273.5492444,100,21856087.8658347,36323273.5492444,267597467.6,223063934.3,18446406.9105273,100,11423987.4966671,18446406.9105273,17876867.2493167,100,17067085.0753109,17876867.2493167
"58420","TOT","ES","Total - all NACE activities","Spain",2007,509107,21296.7,18193.7,2151601,0,1978090.27699309,Inf,36095061,29908584,1180604,0,1044164.27699309,Inf,970997,90.8206104471258,933926,1069137.27536031
"58421","TOT","EU27","Total - all NACE activities","European Union - 27 countries (from 2020)",2000,4445146.99221114,187426.41,153191.17,17651043.3055756,27.9840064853489,14741346.8886816,63075468.8926222,319933026.7,247040254.2,9157060.47014884,23.4694939379132,7490261.16219983,39016863.7396834,8493986.04947852,56.9912331708645,NA,14904022.2098947
"58422","TOT","SI","Total - all NACE activities","Slovenia",1996,6343.3,904.19,735.27,23356.6,0,0,Inf,1561899,1170729,12921.5,0,0,Inf,10435.6,46.3480586682977,9313.7,22515.7219090559
"58423","TOT","EU27","Total - all NACE activities","European Union - 27 countries (from 2020)",2021,11000872.2402386,210442.56,179670.27,44771039.4424364,145.44578127261,30781944.344279,30781944.344279,335058498.3,274597509.6,23893004.442715,148.203076890526,16121800.534792,16121800.534792,20878035.0280441,103.387271459597,20194009.1205551,20194009.1205551
"58424","TOT","EU15","Total - all NACE activities","European Union - 15 countries (1995-2004)",2014,7937262.43100868,182203.003,154916.904,30401063.515512,26.1722002763795,29591809.8451727,116157843.797906,287868236.4,232515208.8,15586708.762312,22.8500004375263,14957284.9246774,68213166.1438138,14814352.8905081,82.0130113155494,14634525.2505151,18063417.8075831
"58425","TOT","PT","Total - all NACE activities","Portugal",2010,85208.8,4871.33,4066.29,328270.8,91.9847210305798,323421.6,356875.35530044,9224524,7686107,170238.1,94.6416370559767,165607.3,179876.537743436,158032.2,89.4028987519486,157814.6,176764.067167963
"58426","TOT","IT","Total - all NACE activities","Italy",2004,543378,24183.1,17299.2,2819949,0,2740980.58183026,Inf,43132075,28937273,1507168.2,0,1455763.08183026,Inf,1312780.2,81.8160767650664,1285217.5,1604550.41589152
"58427","TOT","LU","Total - all NACE activities","Luxembourg",2011,21107.5,369.62,347.02,123368.2,78.1051903520801,118740.8,157951.346695251,561666,527311,83567.1,76.388125220033,80362.4,109398.024574223,39800.9,82.3810572469413,38378.1,48313.1697141187
"58428","TOT","HR","Total - all NACE activities","Croatia",2018,24132.3,1645.33,1436.21,87929.9,97.467728671628,86310.2,90214.3726937956,2979824,2594101,45240.7,97.6449994258874,44341.9,46331.8144974108,42689,97.2866807793516,41968.6,43879.5934428266
"58429","TOT","JP","Total - all NACE activities","Japan",1998,293831383.43438,68196236.6313477,55008182.8012695,952214175,101.750784676467,959686287,935829810.087185,120018324.409668,97956442.6772461,416337161,91.1069710886164,424192119,456976185.274609,535877014,111.629690020076,535494168,480048823.842137
"58430","TOT","EU12","Total - all NACE activities","AT, BE, CZ, DE, DK, ES, FI, FR, IT, NL, SE and UK",2016,8421824.38512006,180355.915,154691.419,31612049.4039658,31.5344901101804,29257594.614012,100245950.682933,282633285.3,231016901.7,15986663.5896913,30.7679804746582,14251881.2579968,51958767.9888793,15625385.7277568,86.087199409806,15005713.1193323,18150649.3821158
"58431","TOT","LV","Total - all NACE activities","Latvia",2005,5475.8,969.19,853.86,26669.8,58.0559950784904,24201.7,45938.0636985776,2041381,1793704,15079.8,59.4105295094853,13574.4,25382.3692946423,11590,56.781029793283,10627.5,20411.7467439294
"58432","TOT","BG","Total - all NACE activities","Bulgaria",2020,54575.5,3406.17,2573.33,237174.7,100,0,237174.7,5480724,4180064,132656.8,100,0,132656.8,104517.9,100,99740.7,104517.9
"58433","TOT","EU27_2020","Total - all NACE activities","European Union - 27 countries (from 2020)",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58434","TOT","RO","Total - all NACE activities","Romania",2002,60171.7,9573.9,6137.6,295453.6,31.2772080742339,241121.1,944629.070787792,17876158,11929300,157919.4,36.8816279016334,129235.4,428179.039225668,137534.2,25.9228922628334,111885.7,530551.138374277
"58435","TOT","FR","Total - all NACE activities","France",2020,1195011.5,28645.2,25609.5,4075011.5,100,4014964.1,4075011.5,39840948,32967112,2018466.3,100,2021208.5,2018466.3,2056545.2,100,1993755.6,2056545.2
"58436","TOT","EE","Total - all NACE activities","Estonia",2011,7451.8,575.35,524.52,34477.2,86.162980648558,32664.7,40013.9360784486,1089098,988186,19833.7,95.5231950972927,18804,20763.2292657285,14642.9,75.4773941302906,13860.9,19400.3783102569
"58437","TOT","EU20","Total - all NACE activities","AT, BE, CZ, DE, DK, EE, ES, FI, FR, HU, IT, LT, LU, LV, NL, RO, SE, SI, SK and UK",2021,11525040.7134034,207509.627,179398.552,44458107.6819805,169.129811893971,26286381.5575291,26286381.5575291,319579000.3,266445494.6,23334856.4089916,170.456803778938,13689601.0553232,13689601.0553232,21123252.3861071,103.851943461782,20339775.7249295,20339775.7249296
"58438","TOT","LU","Total - all NACE activities","Luxembourg",2007,17251.1,333.27,312.6,105601.7,71.7855230562244,99771.2,147107.237649142,526874,492089,71943.2,73.189634569487,66590.7,98296.9793785434,33658.6,69.7664320400487,33180.5,48244.6916314692
"58439","TOT","EU20","Total - all NACE activities","AT, BE, CZ, DE, DK, EE, ES, FI, FR, HU, IT, LT, LU, LV, NL, RO, SE, SI, SK and UK",1998,4237397.69421265,177937.104,148967.977,16051393.3989753,8.53687658320547,12002825.5791781,188024194.1245,298146536.2,236352001.2,7967448.32802727,6.13386385024578,6014323.39957412,129892813.445933,8083945.49430136,55.27650115612,7981896.79228161,14624560.7540707
"58440","TOT","FR","Total - all NACE activities","France",2018,1231985.4,28327.7,25462.1,4218828.5,97.5668434322463,4163624.9,4324039.14238518,42482169,35403374,2136850.6,99.3389352075067,2100980.5,2151070.57020129,2081977.9,95.8259132253477,2062644.4,2172666.90180551
"58441","TOT","EU12","Total - all NACE activities","AT, BE, CZ, DE, DK, ES, FI, FR, IT, NL, SE and UK",2012,7251299.79031589,174577.869,149412.8,28047166.5058804,26.0598708182923,26816103.035054,107625884.64634,274325779.8,223037988.2,14608317.2175766,23.1597924161432,13630380.3248017,63076201.008581,13438848.7158338,78.2069943404108,13185722.8170644,17183691.5983994
"58442","TOT","HU","Total - all NACE activities","Hungary",2008,12334318,4032.25,3644.24,56401959,74.5161230552198,54260046,75690946.7206226,7224387,6210144,33072545,80.1276169510038,31947137,41274839.1359537,23329414,67.6000029040027,22312909,34510965.9730778
"58443","TOT","UK","Total - all NACE activities","United Kingdom",2001,565818,27711.399,24316.51,1959887,0,1767285.03844205,Inf,47074507,40513578,928769,0,754575.038442054,Inf,1031117,66.1103188371402,1012710,1559691.46441437
"58444","TOT","CZ","Total - all NACE activities","Czechia",2006,1428038,4989,4234.1,8404128,83.5949899198899,8251997,10053387.1803248,8925768,7196991,5195551,89.1553192562711,5065785,5827527.78335719,3208577,75.9812670503662,3186212,4222852.71693759
"58445","TOT","EU15","Total - all NACE activities","European Union - 15 countries (1995-2004)",2006,6162432.03695162,179702.26,152842.545,24514360.0773146,18.3506210287967,22824542.1197258,133588721.814076,291015054.9,234444231.8,12736352.9988229,13.6532125877896,11591940.3010103,93284660.4191404,11778006.0829607,67.9969397193268,11232602.9944659,17321376.7142715
"58446","TOT","US","Total - all NACE activities","United States",1995,3717600,130888568.88084,117671837.88084,13648400,69.3573512867227,NA,19678375.4667586,229252635.852375,207079209.766245,6001100,67.0814859353317,NA,8945985.49260703,7118600,70.9287760518582,NA,10036265.1045823
"58447","TOT","LV","Total - all NACE activities","Latvia",1999,2684.5,955.96,809.89,11540.3,37.8754143796921,11552.4,30469.1055900041,2034661,1715568,6119.7,34.567459605812,6241.7,17703.6440333934,5420.8,42.5403435117156,5310.8,12742.7273794983
"58448","TOT","PL","Total - all NACE activities","Poland",2006,393676,14503.9,10947.4,2176452,75.8245056348851,2133644,2870380.7321609,30176517,22534863,1235229,78.2502961561881,1206464,1578561.43769025,941223,72.8779132621974,927180,1291506.51804986
"58449","TOT","AT","Total - all NACE activities","Austria",2001,105856.7,3782.31,3265.39,376712.1,74.0908033654016,370159,508446.504679033,6746730,5356323,180735.7,76.0786367023933,177923.8,237564.325326974,195976.9,72.0154496119839,192235.1,272131.7454184
"58450","TOT","EU19","Total - all NACE activities","EU20 without the UK",2000,4023344.08026323,156513.26,130620.83,15667293.848315,30.9463840672687,13278713.4627753,50627219.6915114,258179981.7,202790444.2,8096199.22553063,27.0492089019241,6726679.74102594,29931371.5786887,7571098.46902406,56.8348189089492,7377908.90015991,13321232.6780756
"58451","TOT","LV","Total - all NACE activities","Latvia",2020,15015.5,915.96,799.52,52295.4,100,51972.1,52295.4,1644980,1442206,26928.2,100,27273.5,26928.2,25367.1,100,24698.6,25367.1
"58452","TOT","EE","Total - all NACE activities","Estonia",2005,4921.2,617.7,564.75,23113.2,64.184852417788,22188,36010.3655759042,1234545,1120016,13057.8,71.6233423632327,12695.2,18231.20727008,10054.9,55.7264715969851,9493.5,18043.3099599724
"58453","TOT","DE","Total - all NACE activities","Germany",1998,1060868,38500,34537,3481321,78.1160693530175,3487181,4456600.32415024,57865881,48862004,1652946,79.6712051614119,1667184,2074709.42186851,1828375,76.5056790557768,1819997,2389855.2663875
"58454","TOT","IE","Total - all NACE activities","Ireland",2021,117272.2,2426.54,2084.41,859779.6,Inf,0,0,3960295,3338978,435537.4,Inf,0,0,424242.4,101.289291936368,418842.3,418842.3
"58455","TOT","ES","Total - all NACE activities","Spain",1995,219791,13858.1,11071.7,815122,0,0,Inf,24056454,18459556,389106,0,0,Inf,426016,60.8227053948347,NA,700422.641897443
"58456","TOT","LV","Total - all NACE activities","Latvia",2018,13874.3,898.9,793.72,52756.4,96.5741073561239,50431,54627.8929666489,1707442,1506159,28468.3,99.9049768025635,27008,28495.3772185547,24288,92.987763575032,23423.1,26119.5657000633
"58457","TOT","ES","Total - all NACE activities","Spain",2016,508025,19012.7,16129.6,1969898,0,1749120.3909996,Inf,32261468,26106057,950498,0,734952.390999601,Inf,1019400,94.9578781850568,1014168,1073528.6207779
"58458","TOT","AT","Total - all NACE activities","Austria",2020,192083.8,4475.3,3930.58,698578.4,100,690650.6,698578.4,6696917,5542384,358048.4,100,359603.5,358048.4,340529.5,100,331046.9,340529.5
"58459","TOT","FI","Total - all NACE activities","Finland",2016,104283,2532,2229,390252,94.8017551132551,393305,411650.606609323,4062400,3451300,204659,95.401584326439,207673,214523.691031913,185593,94.104529542654,185632,197220.049770163
"58460","TOT","US","Total - all NACE activities","United States",2012,8575500,145815476.333333,134375012.333333,29232100,95.1407449029526,NA,30725111.5490192,249357633.479338,230679287.160193,12978200,97.9311044290083,NA,13252377.858567,15176000,92.8487461080894,NA,16344862.6245668
"58461","TOT","IE","Total - all NACE activities","Ireland",1996,26092.2,1507.75,1197.54,123033.8,0,0,Inf,2962347,2211974,69517.6,0,0,-Inf,53516.3,50.1191264588182,52420.8,106778.197828275
"58462","TOT","BE","Total - all NACE activities","Belgium",2014,206201.2,4577.2,3821.2,831563,94.0588140880344,829169.5,884088.331394119,7239123.4,5478381.8,470980.6,96.8952965771414,472297.5,486071.684217445,360582.4,90.5768670369823,356871.9,398095.464985309
"58463","TOT","LU","Total - all NACE activities","Luxembourg",2020,32254.5,471.6,443.84,226457.6,100,222103.9,226457.6,664100,629585,167568.2,100,165955.4,167568.2,58889.5,100,56148.3,58889.5
"58464","TOT","LT","Total - all NACE activities","Lithuania",2003,6442.7,1428.93,1134.75,27753.7,0,25148.1602624101,Inf,2591160,2076587,12810.8,0,10192.5602624101,Inf,14942.7,58.1176566648693,14955.6,25711.1192320879
"58465","TOT","AT","Total - all NACE activities","Austria",1995,90357,3587.47,3092.74,287455.6,69.8840344505728,281261.7,411332.291073307,6362111,5095064,129310,71.3913012979777,127090.7,181128.50956488,158144.8,68.2372601623308,154170.7,231757.253476747
"58466","TOT","PL","Total - all NACE activities","Poland",2000,307910,14516.6,10534.8,1459616,64.6374703364734,1340814,2258157.6791324,30219169,21830573,792108,65.4282340685827,718482,1210651.65715722,667508,63.6059611287794,622332,1049442.51789315
"58467","TOT","EU11","Total - all NACE activities","EU12 without UK",2008,5500384.05182743,147368.41,126431.95,22429412.2496671,41.6938398274843,21235706.7287765,53795506.3445171,234039143.5,189115771.3,11937805.4718925,37.9985220317161,11155056.9040373,31416499.4678698,10491607.2129537,72.3075508526483,10080650.0278209,14509697.9350525
"58468","TOT","LU","Total - all NACE activities","Luxembourg",2018,29708.5,447.73,421.31,202957.3,95.2299875595794,198970.4,213123.308320315,670958,635045,148325.4,95.4119256698144,145433,155457.925158433,54631.8,94.6309006133565,53537.2,57731.4594343923
"58469","TOT","DK","Total - all NACE activities","Denmark",2009,945958.4,2856.34,2667.78,3013920.9,86.5950379953558,3059962.1,3480477.5998385,4047044,3715826,1521311.1,87.9108167936348,1576335.6,1730516.39773884,1492609.9,85.2424354440325,1483626.3,1751017.4272062
"58470","TOT","EL","Total - all NACE activities","Greece",2016,63529.7,4469.4,3154,278659.7,98.5969591805278,285995,282625.044743807,9159918,6113230,126643.9,97.8107110092084,131751.3,129478.559856371,152015.8,99.3462575598086,154243.6,153016.131391244
"58471","TOT","EU15","Total - all NACE activities","European Union - 15 countries (1995-2004)",1996,3878426.41238402,158087.826,132755.778,14334558.7295414,3.98861332356321,10607880.7220484,359387024.17851,263866671,208422399.3,6965856.96195688,2.63014010739489,5173534.86585682,264847372.289093,7368702.14342873,54.3644423172673,7228477.94679073,13554267.8805118
"58472","TOT","EE","Total - all NACE activities","Estonia",1999,2469.5,590.94,540.14,10868.3,51.3561089485597,10462,21162.6235369313,1193665,1069905,6005,60.4356625983766,5914.2,9936.18625463916,4863.5,41.5092032650307,4547.9,11716.6787542204
"58473","TOT","SI","Total - all NACE activities","Slovenia",1999,8340.6,900.42,730.33,32083.4,0,0,Inf,1560501,1178317,17296.9,0,0,Inf,14786.5,58.2091032664512,13865.3,25402.384112181
"58474","TOT","BG","Total - all NACE activities","Bulgaria",2004,13846.7,3403.42,2431.91,87437.6,0,79667.1915874486,Inf,5662198,4138131,52152.8,0,46135.0915874487,Inf,35284.7,50.1142791747028,33532.1,70408.4755504403
"58475","TOT","EU12","Total - all NACE activities","AT, BE, CZ, DE, DK, ES, FI, FR, IT, NL, SE and UK",2021,10791171.6227215,187431.187,162577.122,40880969.545679,172.116130672099,23751968.7353197,23751968.7353197,284647975.3,237164761.6,21315833.7316501,173.533600623521,12283404.2831247,12283404.2831247,19565137.8768877,103.87006466624,18836166.0693629,18836166.0693629
"58476","TOT","ES","Total - all NACE activities","Spain",2008,545226,21312.2,18236.8,2182913,0,1980728.9680714,Inf,36338856,30063084,1157609,0,999016.968071397,Inf,1025304,94.853414416733,981712,1080935.25816096
"58477","TOT","EU27","Total - all NACE activities","European Union - 27 countries (from 2020)",2001,4661449.2050419,188755.06,154459.66,18600632.1015641,28.8317214122304,18053733.3140627,64514469.4470922,320268545.1,247801799.2,9650545.32575463,24.1903127813437,9362980.01053685,39894256.0726104,8950086.9201299,58.6918683449468,8690752.312855,15249279.2826563
"58478","TOT","LU","Total - all NACE activities","Luxembourg",2014,24041.3,395.12,371.03,158780.1,86.1974452059429,154259.2,184205.111439953,597449,559566,112525.4,84.8019149482616,109338.7,132692.050726275,46255.2,89.7603137520692,44920.4,51531.9054340245
"58479","TOT","EU27_2020","Total - all NACE activities","European Union - 27 countries (from 2020)",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58480","TOT","EU15","Total - all NACE activities","European Union - 15 countries (1995-2004)",2015,8145610.28142778,184141.695,157007.253,31096734.6971335,27.4145565529938,29687511.7006384,113431470.748111,290362870.4,235475296,15800212.2287442,24.7615581089168,14580457.9320799,63809442.6822617,15296521.3938106,83.0415934536118,15107053.3450195,18420312.9511905
"58481","TOT","PT","Total - all NACE activities","Portugal",2011,82025.5,4779.14,3985.74,326723.9,94.028268906481,319623.1,347474.120070161,8935367,7435474,172546.4,100.065957225614,163193.1,172432.668196005,154178.2,88.1156116792857,156430.6,174972.626373136
"58482","TOT","IT","Total - all NACE activities","Italy",2005,566734.9,24306.5,17589.3,2931928.4,0,2852271.33221428,Inf,43262191,29216039,1583568.2,0,1529190.03221428,Inf,1348360.1,83.3792552646256,1323081.3,1617140.97316009
